id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,transactions,type_y,locale,locale_name,description,transferred,dcoilwtico,data
19435,2013-01-11,53,SCHOOL AND OFFICE SUPPLIES,0.0,0,Manta,Manabi,D,13,0.0,,,,,,93.6,2013-01-11
2908368,2017-06-25,13,GROCERY I,2543.0,71,Latacunga,Cotopaxi,C,15,808.0,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,42.86,2017-06-25
1500350,2015-04-24,7,BREAD/BAKERY,644.515,3,Quito,Pichincha,D,8,1968.0,,,,,,55.98,2015-04-24
1113195,2014-09-18,43,CELEBRATION,3.0,0,Esmeraldas,Esmeraldas,E,10,1156.0,,,,,,93.07,2014-09-18
303977,2013-06-20,38,HARDWARE,2.0,0,Loja,Loja,D,4,1405.0,,,,,,94.89,2013-06-20
2130646,2016-04-13,41,BABY CARE,0.0,0,Machala,El Oro,D,4,982.0,,,,,,41.7,2016-04-13
2123629,2016-04-09,44,GROCERY II,109.0,0,Quito,Pichincha,A,5,5062.0,,,,,,39.74,2016-04-09
67915,2013-02-08,15,BABY CARE,0.0,0,Ibarra,Imbabura,C,15,1261.0,,,,,,95.71,2013-02-08
142607,2013-03-22,10,HARDWARE,0.0,0,Quito,Pichincha,C,15,782.0,,,,,,93.41,2013-03-22
282655,2013-06-08,4,EGGS,202.0,0,Quito,Pichincha,D,9,1701.0,,,,,,96.11,2013-06-08
2946740,2017-07-16,4,BREAD/BAKERY,504.998,0,Quito,Pichincha,D,9,1472.0,,,,,,46.53,2017-07-16
2260076,2016-06-25,23,BREAD/BAKERY,305.425,3,Ambato,Tungurahua,D,9,1034.0,Holiday,Local,Machala,Fundacion de Machala,False,46.7,2016-06-25
1828454,2015-10-26,12,MAGAZINES,2.0,0,Latacunga,Cotopaxi,C,15,1177.0,,,,,,43.19,2015-10-26
467918,2013-09-20,38,FROZEN FOODS,144.0,0,Loja,Loja,D,4,1548.0,,,,,,104.7,2013-09-20
1950999,2016-01-03,50,CELEBRATION,26.0,0,Ambato,Tungurahua,A,14,0.0,,,,,,37.13,2016-01-03
2428609,2016-09-27,51,CLEANING,1067.0,40,Guayaquil,Guayas,A,17,1303.0,,,,,,44.65,2016-09-27
1868454,2015-11-17,34,PLAYERS AND ELECTRONICS,1.0,0,Guayaquil,Guayas,B,6,2016.0,,,,,,40.73,2015-11-17
1488959,2015-04-18,36,SEAFOOD,0.0,0,Libertad,Guayas,E,10,1321.0,,,,,,55.71,2015-04-18
1063973,2014-08-22,12,LAWN AND GARDEN,0.0,0,Latacunga,Cotopaxi,C,15,1115.0,,,,,,93.61,2014-08-22
2600813,2017-01-03,33,HOME APPLIANCES,0.0,0,Quevedo,Los Rios,C,3,1111.0,,,,,,52.36,2017-01-03
2632943,2017-01-21,35,BREAD/BAKERY,90.0,1,Playas,Guayas,C,3,786.0,,,,,,52.33,2017-01-21
875023,2014-05-08,10,POULTRY,219.2814,0,Quito,Pichincha,C,15,1053.0,,,,,,100.52,2014-05-08
1269801,2014-12-15,37,PLAYERS AND ELECTRONICS,11.0,0,Cuenca,Azuay,D,2,1825.0,,,,,,55.96,2014-12-15
802605,2014-03-28,29,GROCERY I,0.0,0,Guayaquil,Guayas,E,10,0.0,,,,,,101.73,2014-03-28
1791322,2015-10-05,20,HOME AND KITCHEN II,14.0,0,Quito,Pichincha,B,6,1511.0,,,,,,46.28,2015-10-05
1221816,2014-11-18,40,MEATS,138.469,0,Machala,El Oro,C,3,1378.0,,,,,,74.55,2014-11-18
978655,2014-07-05,19,CLEANING,1480.0,0,Guaranda,Bolivar,C,15,1827.0,Event,National,Ecuador,Mundial de futbol Brasil: Cuartos de Final,False,104.76,2014-07-05
2714897,2017-03-08,34,LAWN AND GARDEN,48.0,0,Guayaquil,Guayas,B,6,2193.0,,,,,,49.83,2017-03-08
2820636,2017-05-06,50,PLAYERS AND ELECTRONICS,34.0,0,Ambato,Tungurahua,A,14,3350.0,,,,,,46.23,2017-05-06
193020,2013-04-19,25,BEVERAGES,1669.0,0,Salinas,Santa Elena,D,1,1044.0,,,,,,88.04,2013-04-19
1618733,2015-06-30,28,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,E,10,1226.0,,,,,,59.48,2015-06-30
2540787,2016-11-29,49,HOME CARE,403.0,13,Quito,Pichincha,A,11,2562.0,,,,,,45.29,2016-11-29
934016,2014-06-10,16,HOME APPLIANCES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,920.0,,,,,,105.02,2014-06-10
1375924,2015-02-14,15,"LIQUOR,WINE,BEER",71.0,0,Ibarra,Imbabura,C,15,1478.0,,,,,,52.66,2015-02-14
2666520,2017-02-09,27,LINGERIE,8.0,0,Daule,Guayas,D,1,1459.0,,,,,,52.99,2017-02-09
517760,2013-10-18,36,MAGAZINES,0.0,0,Libertad,Guayas,E,10,793.0,,,,,,100.87,2013-10-18
1772162,2015-09-24,32,PREPARED FOODS,10.0,0,Guayaquil,Guayas,C,3,548.0,,,,,,44.94,2015-09-24
500638,2013-10-08,6,POULTRY,223.31601,0,Quito,Pichincha,D,13,1514.0,,,,,,103.54,2013-10-08
2245151,2016-06-16,53,PREPARED FOODS,124.84,0,Manta,Manabi,D,13,1327.0,,,,,,46.14,2016-06-16
1395310,2015-02-25,1,BOOKS,0.0,0,Quito,Pichincha,D,13,1923.0,,,,,,50.25,2015-02-25
2717605,2017-03-10,10,"LIQUOR,WINE,BEER",4.0,0,Quito,Pichincha,C,15,753.0,,,,,,48.05,2017-03-10
649926,2014-01-01,44,MEATS,0.0,0,Quito,Pichincha,A,5,0.0,Holiday,National,Ecuador,Primer dia del ano,False,98.17,2014-01-01
934023,2014-06-10,16,MEATS,106.666,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,920.0,,,,,,105.02,2014-06-10
1551182,2015-05-23,32,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,C,3,684.0,,,,,,58.88,2015-05-23
1718475,2015-08-25,27,AUTOMOTIVE,1.0,0,Daule,Guayas,D,1,1266.0,,,,,,39.15,2015-08-25
1282808,2014-12-22,51,SEAFOOD,81.594,1,Guayaquil,Guayas,A,17,3064.0,Holiday,Local,Salinas,Cantonizacion de Salinas,False,55.25,2014-12-22
16932,2013-01-10,34,BEVERAGES,707.0,0,Guayaquil,Guayas,B,6,2079.0,,,,,,93.81,2013-01-10
79162,2013-02-14,3,POULTRY,427.801,0,Quito,Pichincha,D,8,3206.0,,,,,,97.3,2013-02-14
1724707,2015-08-28,50,POULTRY,425.74402,36,Ambato,Tungurahua,A,14,2429.0,,,,,,45.29,2015-08-28
280628,2013-06-07,32,PREPARED FOODS,13.0,0,Guayaquil,Guayas,C,3,605.0,,,,,,96.11,2013-06-07
2926231,2017-07-05,14,"LIQUOR,WINE,BEER",12.0,0,Riobamba,Chimborazo,C,7,1360.0,,,,,,45.11,2017-07-05
2985630,2017-08-07,30,LINGERIE,2.0,0,Guayaquil,Guayas,C,3,724.0,,,,,,49.37,2017-08-07
837805,2014-04-17,17,BABY CARE,0.0,0,Quito,Pichincha,C,12,1184.0,,,,,,104.33,2014-04-17
2363746,2016-08-22,31,"LIQUOR,WINE,BEER",5.0,0,Babahoyo,Los Rios,B,10,1305.0,,,,,,46.8,2016-08-22
506048,2013-10-11,8,PET SUPPLIES,0.0,0,Quito,Pichincha,D,8,2837.0,Transfer,National,Ecuador,Traslado Independencia de Guayaquil,False,102.17,2013-10-11
679580,2014-01-18,27,FROZEN FOODS,242.394,0,Daule,Guayas,D,1,1615.0,,,,,,93.96,2014-01-18
736377,2014-02-19,20,HOME AND KITCHEN I,0.0,0,Quito,Pichincha,B,6,0.0,,,,,,103.46,2014-02-19
1212490,2014-11-13,3,BOOKS,0.0,0,Quito,Pichincha,D,8,2722.0,,,,,,74.13,2014-11-13
496176,2013-10-06,30,LINGERIE,11.0,0,Guayaquil,Guayas,C,3,621.0,,,,,,103.83,2013-10-06
1800713,2015-10-10,34,BEAUTY,7.0,0,Guayaquil,Guayas,B,6,2244.0,,,,,,49.67,2015-10-10
1487851,2015-04-17,6,GROCERY II,32.0,0,Quito,Pichincha,D,13,1663.0,,,,,,55.71,2015-04-17
2463142,2016-10-17,20,"LIQUOR,WINE,BEER",15.0,0,Quito,Pichincha,B,6,1161.0,,,,,,49.97,2016-10-17
2457038,2016-10-13,49,MAGAZINES,12.0,0,Quito,Pichincha,A,11,2565.0,,,,,,50.47,2016-10-13
2854130,2017-05-25,40,PET SUPPLIES,2.0,0,Machala,El Oro,C,3,1175.0,,,,,,48.57,2017-05-25
1180484,2014-10-26,31,DAIRY,888.0,4,Babahoyo,Los Rios,B,10,1581.0,,,,,,81.27,2014-10-26
2549066,2016-12-04,31,HARDWARE,0.0,0,Babahoyo,Los Rios,B,10,1582.0,,,,,,51.7,2016-12-04
2801462,2017-04-26,13,PET SUPPLIES,0.0,0,Latacunga,Cotopaxi,C,15,799.0,,,,,,49.22,2017-04-26
735277,2014-02-18,4,BOOKS,0.0,0,Quito,Pichincha,D,9,1337.0,,,,,,102.54,2014-02-18
1440252,2015-03-22,20,AUTOMOTIVE,9.0,0,Quito,Pichincha,B,6,2333.0,,,,,,46.0,2015-03-22
1262343,2014-12-11,28,PLAYERS AND ELECTRONICS,2.0,0,Guayaquil,Guayas,E,10,1055.0,,,,,,60.01,2014-12-11
890440,2014-05-16,43,BABY CARE,0.0,0,Esmeraldas,Esmeraldas,E,10,1454.0,,,,,,102.31,2014-05-16
2156,2013-01-02,2,FROZEN FOODS,111.1,0,Quito,Pichincha,D,13,2358.0,,,,,,93.14,2013-01-02
1556772,2015-05-26,39,PRODUCE,0.0,0,Cuenca,Azuay,B,6,1273.0,,,,,,57.29,2015-05-26
2827794,2017-05-10,51,MEATS,550.333,1,Guayaquil,Guayas,A,17,1629.0,,,,,,47.28,2017-05-10
1242762,2014-11-30,29,HOME AND KITCHEN I,0.0,0,Guayaquil,Guayas,E,10,0.0,,,,,,65.94,2014-11-30
1140642,2014-10-04,13,PRODUCE,253.232,0,Latacunga,Cotopaxi,C,15,1358.0,,,,,,89.76,2014-10-04
7088,2013-01-04,8,PET SUPPLIES,0.0,0,Quito,Pichincha,D,8,2962.0,,,,,,93.12,2013-01-04
123294,2013-03-11,19,CELEBRATION,0.0,0,Guaranda,Bolivar,C,15,1230.0,,,,,,92.07,2013-03-11
207481,2013-04-27,30,EGGS,55.0,0,Guayaquil,Guayas,C,3,713.0,,,,,,92.63,2013-04-27
1775271,2015-09-26,20,BEVERAGES,4005.0,21,Quito,Pichincha,B,6,1655.0,,,,,,45.55,2015-09-26
1478462,2015-04-12,41,PREPARED FOODS,96.109,0,Machala,El Oro,D,4,1345.0,Holiday,Local,Cuenca,Fundacion de Cuenca,False,51.63,2015-04-12
1017486,2014-07-26,8,PRODUCE,4983.394,0,Quito,Pichincha,D,8,2737.0,,,,,,105.23,2014-07-26
1221110,2014-11-18,21,FROZEN FOODS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,,,,,,74.55,2014-11-18
913370,2014-05-29,36,PREPARED FOODS,27.062,0,Libertad,Guayas,E,10,1070.0,,,,,,104.26,2014-05-29
2224104,2016-06-05,14,BEVERAGES,1274.0,3,Riobamba,Chimborazo,C,7,1058.0,,,,,,48.69,2016-06-05
1975520,2016-01-17,39,DAIRY,822.0,0,Cuenca,Azuay,B,6,1574.0,,,,,,29.45,2016-01-17
666172,2014-01-10,50,BABY CARE,0.0,0,Ambato,Tungurahua,A,14,2380.0,,,,,,92.39,2014-01-10
2190391,2016-05-17,18,HOME AND KITCHEN II,5.0,0,Quito,Pichincha,B,16,1329.0,,,,,,48.29,2016-05-17
2792441,2017-04-21,10,HARDWARE,0.0,0,Quito,Pichincha,C,15,778.0,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,49.64,2017-04-21
315183,2013-06-26,52,AUTOMOTIVE,0.0,0,Manta,Manabi,A,11,0.0,,,,,,95.47,2013-06-26
1402239,2015-02-28,53,BEVERAGES,894.0,1,Manta,Manabi,D,13,955.0,,,,,,49.84,2015-02-28
2763068,2017-04-04,36,FROZEN FOODS,95.637,2,Libertad,Guayas,E,10,1351.0,,,,,,50.99,2017-04-04
1276734,2014-12-19,31,PRODUCE,964.095,2,Babahoyo,Los Rios,B,10,1735.0,,,,,,56.91,2014-12-19
1809430,2015-10-15,29,CLEANING,715.0,0,Guayaquil,Guayas,E,10,932.0,,,,,,46.38,2015-10-15
1679780,2015-08-03,40,HARDWARE,2.0,0,Machala,El Oro,C,3,1700.0,,,,,,45.25,2015-08-03
2248886,2016-06-19,1,BEAUTY,1.0,0,Quito,Pichincha,D,13,570.0,,,,,,48.0,2016-06-19
1148681,2014-10-08,39,HOME APPLIANCES,0.0,0,Cuenca,Azuay,B,6,1170.0,,,,,,87.29,2014-10-08
1828852,2015-10-26,23,PERSONAL CARE,176.0,0,Ambato,Tungurahua,D,9,1052.0,,,,,,43.19,2015-10-26
957812,2014-06-23,33,LAWN AND GARDEN,0.0,0,Quevedo,Los Rios,C,3,1129.0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,106.83,2014-06-23
1528795,2015-05-10,54,BOOKS,0.0,0,El Carmen,Manabi,C,3,1269.0,Event,National,Ecuador,Dia de la Madre,False,59.41,2015-05-10
2922389,2017-07-02,7,DAIRY,1430.0,28,Quito,Pichincha,D,8,1637.0,,,,,,46.02,2017-07-02
1301394,2015-01-03,24,CELEBRATION,0.0,0,Guayaquil,Guayas,D,1,2087.0,,,,,,52.72,2015-01-03
2987916,2017-08-08,44,PRODUCE,6944.087,9,Quito,Pichincha,A,5,3690.0,,,,,,49.07,2017-08-08
1111613,2014-09-17,49,DAIRY,1899.0,6,Quito,Pichincha,A,11,2440.0,,,,,,94.33,2014-09-17
94421,2013-02-22,9,DAIRY,194.0,0,Quito,Pichincha,B,6,1740.0,,,,,,93.12,2013-02-22
124440,2013-03-11,5,PRODUCE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1515.0,,,,,,92.07,2013-03-11
2338842,2016-08-08,33,AUTOMOTIVE,7.0,0,Quevedo,Los Rios,C,3,870.0,,,,,,43.06,2016-08-08
2740243,2017-03-22,45,"LIQUOR,WINE,BEER",152.0,5,Quito,Pichincha,A,11,3413.0,,,,,,47.29,2017-03-22
304079,2013-06-20,40,HOME APPLIANCES,1.0,0,Machala,El Oro,C,3,1003.0,,,,,,94.89,2013-06-20
2028145,2016-02-16,15,SCHOOL AND OFFICE SUPPLIES,0.0,0,Ibarra,Imbabura,C,15,1429.0,,,,,,29.05,2016-02-16
1072240,2014-08-26,44,BOOKS,0.0,0,Quito,Pichincha,A,5,4197.0,,,,,,95.78,2014-08-26
2907400,2017-06-24,36,BABY CARE,0.0,0,Libertad,Guayas,E,10,1079.0,,,,,,42.86,2017-06-24
437752,2013-09-03,41,CLEANING,585.0,0,Machala,El Oro,D,4,832.0,,,,,,108.67,2013-09-03
2138722,2016-04-18,18,PERSONAL CARE,937.0,4,Quito,Pichincha,B,16,1922.0,Event,National,Ecuador,Terremoto Manabi+2,False,39.74,2016-04-18
2329078,2016-08-03,1,BOOKS,0.0,0,Quito,Pichincha,D,13,1843.0,,,,,,40.8,2016-08-03
2615062,2017-01-11,33,EGGS,126.0,0,Quevedo,Los Rios,C,3,854.0,,,,,,52.19,2017-01-11
1167323,2014-10-19,12,HARDWARE,3.0,0,Latacunga,Cotopaxi,C,15,1349.0,,,,,,82.8,2014-10-19
1905657,2015-12-08,29,CELEBRATION,14.0,0,Guayaquil,Guayas,E,10,1060.0,Holiday,Local,Loja,Fundacion de Loja,False,37.46,2015-12-08
318693,2013-06-28,50,GROCERY I,4141.0,0,Ambato,Tungurahua,A,14,2469.0,,,,,,96.36,2013-06-28
2688626,2017-02-21,47,HOME APPLIANCES,0.0,0,Quito,Pichincha,A,14,3247.0,,,,,,54.02,2017-02-21
1080967,2014-08-31,39,LADIESWEAR,0.0,0,Cuenca,Azuay,B,6,1589.0,,,,,,97.86,2014-08-31
73218,2013-02-11,13,MEATS,144.622,0,Latacunga,Cotopaxi,C,15,854.0,Holiday,National,Ecuador,Carnaval,False,97.01,2013-02-11
1548340,2015-05-21,52,GROCERY II,0.0,0,Manta,Manabi,A,11,0.0,,,,,,60.18,2015-05-21
951828,2014-06-20,16,DELI,108.0,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,887.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Honduras,False,107.95,2014-06-20
1484075,2015-04-15,49,SEAFOOD,96.395,0,Quito,Pichincha,A,11,2658.0,,,,,,56.25,2015-04-15
264167,2013-05-29,21,BEAUTY,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,,,,,,93.13,2013-05-29
951656,2014-06-20,11,BEAUTY,4.0,0,Cayambe,Pichincha,B,6,2222.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Honduras,False,107.95,2014-06-20
429053,2013-08-29,47,LAWN AND GARDEN,12.0,0,Quito,Pichincha,A,14,3219.0,,,,,,108.51,2013-08-29
322582,2013-07-01,10,CLEANING,1025.0,0,Quito,Pichincha,C,15,1205.0,,,,,,97.94,2013-07-01
2611354,2017-01-09,29,SCHOOL AND OFFICE SUPPLIES,2.0,0,Guayaquil,Guayas,E,10,1009.0,,,,,,51.95,2017-01-09
866153,2014-05-03,12,BEAUTY,2.0,0,Latacunga,Cotopaxi,C,15,1291.0,,,,,,100.09,2014-05-03
2485895,2016-10-30,1,BREAD/BAKERY,140.099,5,Quito,Pichincha,D,13,549.0,,,,,,48.72,2016-10-30
1403650,2015-03-01,42,POULTRY,0.0,0,Cuenca,Azuay,D,2,0.0,,,,,,49.84,2015-03-01
902574,2014-05-23,33,MEATS,119.183,0,Quevedo,Los Rios,C,3,856.0,,,,,,105.01,2014-05-23
1008290,2014-07-21,5,DAIRY,611.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1472.0,,,,,,105.34,2014-07-21
48417,2013-01-28,18,CELEBRATION,0.0,0,Quito,Pichincha,B,16,1298.0,,,,,,95.95,2013-01-28
932413,2014-06-09,20,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,B,6,0.0,,,,,,105.09,2014-06-09
708526,2014-02-03,39,HOME AND KITCHEN II,0.0,0,Cuenca,Azuay,B,6,1521.0,,,,,,96.44,2014-02-03
343301,2013-07-12,41,BEAUTY,1.0,0,Machala,El Oro,D,4,784.0,,,,,,105.85,2013-07-12
1699716,2015-08-14,5,HOME CARE,173.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1452.0,,,,,,42.45,2015-08-14
177481,2013-04-10,39,CLEANING,727.0,0,Cuenca,Azuay,B,6,1225.0,,,,,,94.59,2013-04-10
2959787,2017-07-23,6,HOME APPLIANCES,0.0,0,Quito,Pichincha,D,13,1976.0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,45.78,2017-07-23
1063938,2014-08-22,11,HOME CARE,0.0,0,Cayambe,Pichincha,B,6,2346.0,,,,,,93.61,2014-08-22
1671083,2015-07-29,46,PREPARED FOODS,172.9,1,Quito,Pichincha,A,14,2924.0,,,,,,48.77,2015-07-29
2880480,2017-06-09,30,DELI,136.0,31,Guayaquil,Guayas,C,3,674.0,,,,,,45.82,2017-06-09
586901,2013-11-26,26,PREPARED FOODS,2.0,0,Guayaquil,Guayas,D,10,509.0,,,,,,93.41,2013-11-26
1931922,2015-12-23,16,BEVERAGES,1577.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1223.0,Additional,National,Ecuador,Navidad-2,False,36.76,2015-12-23
2470430,2016-10-21,25,HOME APPLIANCES,0.0,0,Salinas,Santa Elena,D,1,0.0,,,,,,50.61,2016-10-21
2618676,2017-01-13,34,PLAYERS AND ELECTRONICS,4.0,0,Guayaquil,Guayas,B,6,2211.0,,,,,,52.36,2017-01-13
466884,2013-09-20,1,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,1701.0,,,,,,104.7,2013-09-20
1511717,2015-05-01,25,LAWN AND GARDEN,39.0,0,Salinas,Santa Elena,D,1,2156.0,Holiday,National,Ecuador,Dia del Trabajo,False,59.1,2015-05-01
304423,2013-06-20,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1261.0,,,,,,94.89,2013-06-20
2632274,2017-01-21,16,PREPARED FOODS,33.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,834.0,,,,,,52.33,2017-01-21
2988490,2017-08-09,11,EGGS,177.0,2,Cayambe,Pichincha,B,6,2306.0,,,,,,49.59,2017-08-09
820888,2014-04-07,41,GROCERY II,31.0,0,Machala,El Oro,D,4,958.0,,,,,,100.43,2014-04-07
114946,2013-03-06,34,CLEANING,885.0,0,Guayaquil,Guayas,B,6,2417.0,,,,,,90.47,2013-03-06
1604617,2015-06-22,31,PERSONAL CARE,317.0,1,Babahoyo,Los Rios,B,10,1357.0,,,,,,60.01,2015-06-22
784044,2014-03-17,8,PRODUCE,4376.347,0,Quito,Pichincha,D,8,2848.0,,,,,,98.43,2014-03-17
2251214,2016-06-20,24,LAWN AND GARDEN,1.0,0,Guayaquil,Guayas,D,1,2169.0,,,,,,49.4,2016-06-20
155675,2013-03-29,27,HARDWARE,3.0,0,Daule,Guayas,D,1,1479.0,,,,,,97.24,2013-03-29
17393,2013-01-10,47,BEAUTY,5.0,0,Quito,Pichincha,A,14,2982.0,,,,,,93.81,2013-01-10
301261,2013-06-19,12,BOOKS,0.0,0,Latacunga,Cotopaxi,C,15,1156.0,,,,,,98.24,2013-06-19
1288825,2014-12-27,21,EGGS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,,,,,,54.59,2014-12-27
162677,2013-04-02,23,LAWN AND GARDEN,0.0,0,Ambato,Tungurahua,D,9,1170.0,,,,,,97.23,2013-04-02
569539,2013-11-16,39,PERSONAL CARE,357.0,0,Cuenca,Azuay,B,6,1764.0,,,,,,93.8,2013-11-16
366464,2013-07-25,40,SEAFOOD,0.0,0,Machala,El Oro,C,3,1046.0,Holiday,Local,Guayaquil,Fundacion de Guayaquil,False,105.47,2013-07-25
742956,2014-02-22,54,PLAYERS AND ELECTRONICS,0.0,0,El Carmen,Manabi,C,3,946.0,,,,,,102.53,2014-02-22
1659133,2015-07-23,11,PERSONAL CARE,233.0,0,Cayambe,Pichincha,B,6,1981.0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,48.11,2015-07-23
105782,2013-03-01,27,HOME APPLIANCES,0.0,0,Daule,Guayas,D,1,1147.0,,,,,,90.71,2013-03-01
1943580,2015-12-30,42,GROCERY I,3281.0,8,Cuenca,Azuay,D,2,1309.0,,,,,,36.59,2015-12-30
1832144,2015-10-28,16,HOME APPLIANCES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,727.0,,,,,,45.93,2015-10-28
2416539,2016-09-21,13,HOME AND KITCHEN I,9.0,0,Latacunga,Cotopaxi,C,15,769.0,,,,,,45.33,2016-09-21
1259349,2014-12-09,44,BEVERAGES,7770.0,4,Quito,Pichincha,A,5,4530.0,,,,,,63.74,2014-12-09
1893527,2015-12-01,38,LAWN AND GARDEN,0.0,0,Loja,Loja,D,4,1443.0,,,,,,40.58,2015-12-01
2153344,2016-04-26,28,POULTRY,281.214,1,Guayaquil,Guayas,E,10,1197.0,Event,National,Ecuador,Terremoto Manabi+10,False,42.52,2016-04-26
1912536,2015-12-12,21,LINGERIE,3.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1332.0,,,,,,35.65,2015-12-12
1806228,2015-10-13,39,CELEBRATION,5.0,0,Cuenca,Azuay,B,6,1270.0,,,,,,46.7,2015-10-13
895771,2014-05-19,42,LADIESWEAR,0.0,0,Cuenca,Azuay,D,2,0.0,,,,,,102.95,2014-05-19
2545969,2016-12-02,44,LADIESWEAR,23.0,0,Quito,Pichincha,A,5,4469.0,,,,,,51.7,2016-12-02
923435,2014-06-04,19,PREPARED FOODS,30.0,0,Guaranda,Bolivar,C,15,1183.0,,,,,,103.27,2014-06-04
615626,2013-12-12,32,FROZEN FOODS,32.975,0,Guayaquil,Guayas,C,3,555.0,,,,,,97.21,2013-12-12
1138576,2014-10-02,6,EGGS,169.0,1,Quito,Pichincha,D,13,1725.0,,,,,,91.02,2014-10-02
1689455,2015-08-09,12,LAWN AND GARDEN,0.0,0,Latacunga,Cotopaxi,C,15,1073.0,,,,,,43.87,2015-08-09
2939749,2017-07-12,43,EGGS,116.0,2,Esmeraldas,Esmeraldas,E,10,1352.0,,,,,,45.48,2017-07-12
1740626,2015-09-06,48,DAIRY,2887.0,5,Quito,Pichincha,A,14,4754.0,,,,,,46.02,2015-09-06
2208379,2016-05-27,22,LADIESWEAR,0.0,0,Puyo,Pastaza,C,7,701.0,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,49.36,2016-05-27
904735,2014-05-24,44,CLEANING,2655.0,0,Quito,Pichincha,A,5,5119.0,Holiday,National,Ecuador,Batalla de Pichincha,False,105.01,2014-05-24
974404,2014-07-02,49,GROCERY II,65.0,0,Quito,Pichincha,A,11,2671.0,,,,,,105.18,2014-07-02
2232602,2016-06-09,51,LAWN AND GARDEN,13.0,0,Guayaquil,Guayas,A,17,1380.0,,,,,,50.52,2016-06-09
1727375,2015-08-30,26,MAGAZINES,0.0,0,Guayaquil,Guayas,D,10,556.0,,,,,,45.29,2015-08-30
491897,2013-10-04,10,SEAFOOD,1.0,0,Quito,Pichincha,C,15,956.0,,,,,,103.83,2013-10-04
187614,2013-04-16,23,DELI,132.64,0,Ambato,Tungurahua,D,9,1126.0,,,,,,88.73,2013-04-16
2282853,2016-07-08,12,GROCERY I,2818.0,15,Latacunga,Cotopaxi,C,15,1070.0,,,,,,45.37,2016-07-08
2786206,2017-04-17,35,HOME AND KITCHEN II,6.0,0,Playas,Guayas,C,3,715.0,,,,,,52.62,2017-04-17
2483129,2016-10-28,31,FROZEN FOODS,104.739,4,Babahoyo,Los Rios,B,10,1202.0,,,,,,48.72,2016-10-28
1572051,2015-06-04,18,PRODUCE,1312.609,0,Quito,Pichincha,B,16,1399.0,,,,,,58.0,2015-06-04
2597017,2017-01-01,27,HOME AND KITCHEN II,0.0,0,Daule,Guayas,D,1,0.0,Holiday,National,Ecuador,Primer dia del ano,True,53.75,2017-01-01
549911,2013-11-05,38,SEAFOOD,15.176,0,Loja,Loja,D,4,1594.0,,,,,,93.4,2013-11-05
2048990,2016-02-27,5,LAWN AND GARDEN,2.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1250.0,,,,,,31.65,2016-02-27
2629691,2017-01-19,43,LAWN AND GARDEN,10.0,0,Esmeraldas,Esmeraldas,E,10,1216.0,,,,,,51.39,2017-01-19
2389038,2016-09-05,41,BEVERAGES,1786.0,10,Machala,El Oro,D,4,1040.0,,,,,,44.39,2016-09-05
2636187,2017-01-23,26,HOME AND KITCHEN I,21.0,0,Guayaquil,Guayas,D,10,576.0,,,,,,52.77,2017-01-23
1161317,2014-10-15,43,HARDWARE,2.0,0,Esmeraldas,Esmeraldas,E,10,1230.0,,,,,,81.82,2014-10-15
2922334,2017-07-02,54,LADIESWEAR,0.0,0,El Carmen,Manabi,C,3,1006.0,,,,,,46.02,2017-07-02
2733544,2017-03-18,8,"LIQUOR,WINE,BEER",258.0,6,Quito,Pichincha,D,8,2836.0,,,,,,48.34,2017-03-18
2609367,2017-01-08,23,MEATS,1135.828,0,Ambato,Tungurahua,D,9,955.0,,,,,,53.98,2017-01-08
867505,2014-05-03,5,BABY CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1709.0,,,,,,100.09,2014-05-03
